top-1 output,BFA iteration
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
1,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
0,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
8,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
0,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
2,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
